YEAR,GEOID,vac,occ,NAME,landarea_acres
1950,25025000101,7,656,Census Tract 1.01,61.75756536
1950,25025000102,9,773,Census Tract 1.02,263.7689329
1950,25025000201,22,1194,Census Tract 2.01,148.0722164
1950,25025000202,22,1239,Census Tract 2.02,148.6674933
1950,25025000301,9,745,Census Tract 3.01,141.2036752
1950,25025000302,8,739,Census Tract 3.02,145.7869859
1950,25025000401,19,1734,Census Tract 4.01,106.5127978
1950,25025000402,12,1073,Census Tract 4.02,199.3572086
1950,25025000502,17,1768,Census Tract 5.02,209.4722203
1950,25025000503,7,759,Census Tract 5.03,34.58165682
1950,25025000505,6,667,Census Tract 5.05,35.67855761
1950,25025000506,9,889,Census Tract 5.06,46.67968919
1950,25025000601,9,909,Census Tract 6.01,122.3828939
1950,25025000603,5,463,Census Tract 6.03,77.21721934
1950,25025000604,8,755,Census Tract 6.04,70.93505923
1950,25025000701,25,1755,Census Tract 7.01,56.94296411
1950,25025000703,13,953,Census Tract 7.03,43.98500501
1950,25025000704,27,1925,Census Tract 7.04,59.25068126
1950,25025000804,8,632,Census Tract 8.04,150.1402414
1950,25025000805,10,781,Census Tract 8.05,91.39909139
1950,25025000806,5,368,Census Tract 8.06,350.1935458
1950,25025000807,4,336,Census Tract 8.07,54.01575376
1950,25025010103,18,483,Census Tract 101.03,71.19229593
1950,25025010104,27,725,Census Tract 101.04,69.60489096
1950,25025010204,18,1658,Census Tract 102.04,62.61897472
1950,25025010205,14,1289,Census Tract 102.05,45.16419189
1950,25025010206,10,953,Census Tract 102.06,45.04236893
1950,25025010300,24,785,Census Tract 103,125.3338263
1950,25025010403,14,984,Census Tract 104.03,21.88241706
1950,25025010404,19,1291,Census Tract 104.04,33.83095067
1950,25025010405,25,1676,Census Tract 104.05,90.16727107
1950,25025010408,8,741,Census Tract 104.08,10.71967855
1950,25025010500,17,1265,Census Tract 105,47.75706866
1950,25025010600,19,925,Census Tract 106,83.93626177
1950,25025010701,38,1070,Census Tract 107.01,49.92047627
1950,25025010702,36,1029,Census Tract 107.02,74.17510499
1950,25025010801,60,1012,Census Tract 108.01,32.62754746
1950,25025010802,63,1055,Census Tract 108.02,38.75279566
1950,25025020101,81,1747,Census Tract 201.01,54.20874306
1950,25025020200,52,1918,Census Tract 202,26.7607715
1950,25025020301,73,2032,Census Tract 203.01,64.93608188
1950,25025020302,46,868,Census Tract 203.02,18.97423382
1950,25025020304,4,77,Census Tract 203.04,35.843624
1950,25025020305,61,1680,Census Tract 203.05,73.58131076
1950,25025030100,24,1265,Census Tract 301,19.11211862
1950,25025030200,12,859,Census Tract 302,14.39660663
1950,25025030301,4,74,Census Tract 303.01,38.10117877
1950,25025030302,13,243,Census Tract 303.02,117.9651438
1950,25025030400,42,1482,Census Tract 304,40.81439586
1950,25025030500,28,921,Census Tract 305,47.2539621
1950,25025040100,40,871,Census Tract 401,65.26324941
1950,25025040200,31,810,Census Tract 402,34.91500198
1950,25025040300,48,1939,Census Tract 403,69.09214729
1950,25025040401,44,1202,Census Tract 404.01,107.0962136
1950,25025040600,49,1366,Census Tract 406,355.1109429
1950,25025040801,6,550,Census Tract 408.01,234.861804
1950,25025050101,17,1345,Census Tract 501.01,74.0747802
1950,25025050200,34,1677,Census Tract 502,60.11357326
1950,25025050300,19,751,Census Tract 503,87.80444941
1950,25025050400,16,866,Census Tract 504,32.61321535
1950,25025050500,5,800,Census Tract 505,67.27246326
1950,25025050600,20,867,Census Tract 506,42.46604823
1950,25025050700,57,1690,Census Tract 507,66.20818038
1950,25025050901,28,1683,Census Tract 509.01,152.1914631
1950,25025051000,20,1164,Census Tract 510,257.7852761
1950,25025051101,14,1559,Census Tract 511.01,286.493238
1950,25025051200,25,1286,Census Tract 512,106.1100161
1950,25025060101,10,1333,Census Tract 601.01,73.05003419
1950,25025060200,10,938,Census Tract 602,42.10305042
1950,25025060301,13,1516,Census Tract 603.01,67.34091145
1950,25025060400,44,2075,Census Tract 604,98.66398961
1950,25025060501,52,1800,Census Tract 605.01,101.743664
1950,25025060601,32,516,Census Tract 606.01,34.67679239
1950,25025060602,2,36,Census Tract 606.02,106.7774477
1950,25025060603,1,23,Census Tract 606.03,98.40477606
1950,25025060604,5,74,Census Tract 606.04,102.8741711
1950,25025060700,9,1033,Census Tract 607,31.68558175
1950,25025060800,105,1890,Census Tract 608,84.76035821
1950,25025061000,11,1415,Census Tract 610,39.43258256
1950,25025061101,5,957,Census Tract 611.01,40.84207166
1950,25025061201,15,823,Census Tract 612.01,138.8764368
1950,25025061202,,,Census Tract 612.02,94.10020032
1950,25025061203,32,329,Census Tract 612.03,87.15703331
1950,25025061204,6,63,Census Tract 612.04,101.865734
1950,25025070102,5,103,Census Tract 701.02,34.3417175
1950,25025070103,0,5,Census Tract 701.03,26.58755062
1950,25025070104,2,39,Census Tract 701.04,188.2443854
1950,25025070201,14,315,Census Tract 702.01,35.5908352
1950,25025070202,23,601,Census Tract 702.02,44.11868902
1950,25025070301,38,872,Census Tract 703.01,35.41786143
1950,25025070302,23,535,Census Tract 703.02,47.76645866
1950,25025070402,63,1150,Census Tract 704.02,61.08197925
1950,25025070501,35,679,Census Tract 705.01,30.36010848
1950,25025070502,62,1447,Census Tract 705.02,43.09937932
1950,25025070600,10,945,Census Tract 706,32.87391153
1950,25025070700,24,681,Census Tract 707,40.20330425
1950,25025070801,4,404,Census Tract 708.01,15.13149803
1950,25025070802,10,1128,Census Tract 708.02,32.11208564
1950,25025070901,23,565,Census Tract 709.01,14.25575656
1950,25025070902,39,952,Census Tract 709.02,27.39731496
1950,25025071101,15,1353,Census Tract 711.01,88.71849221
1950,25025071201,94,1564,Census Tract 712.01,101.8758654
1950,25025080100,30,1317,Census Tract 801,253.6941994
1950,25025080300,24,1333,Census Tract 803,66.43008102
1950,25025080401,43,2304,Census Tract 804.01,108.8024763
1950,25025080500,48,2217,Census Tract 805,60.31249309
1950,25025080601,42,1859,Census Tract 806.01,138.7904441
1950,25025080801,27,1678,Census Tract 808.01,90.16628264
1950,25025080900,19,1305,Census Tract 809,63.3805535
1950,25025081001,9,1774,Census Tract 810.01,138.3056233
1950,25025081101,6,331,Census Tract 811.01,29.10481315
1950,25025081102,13,701,Census Tract 811.02,93.1261109
1950,25025081200,32,1312,Census Tract 812,66.53584212
1950,25025081301,11,573,Census Tract 813.01,58.2328542
1950,25025081302,16,801,Census Tract 813.02,85.17252999
1950,25025081400,55,2200,Census Tract 814,153.3239471
1950,25025081500,25,1414,Census Tract 815,83.09981005
1950,25025081700,46,2720,Census Tract 817,156.6339237
1950,25025081800,32,1701,Census Tract 818,92.39813845
1950,25025081900,23,2035,Census Tract 819,107.0907773
1950,25025082000,10,1462,Census Tract 820,96.90385798
1950,25025082100,30,2075,Census Tract 821,91.57157095
1950,25025090100,11,2212,Census Tract 901,110.4472097
1950,25025090200,10,898,Census Tract 902,67.62557685
1950,25025090300,31,1610,Census Tract 903,93.99740448
1950,25025090400,20,2214,Census Tract 904,105.0541348
1950,25025090600,28,1491,Census Tract 906,74.5430449
1950,25025090700,25,1973,Census Tract 907,265.1601362
1950,25025090901,8,655,Census Tract 909.01,289.9065046
1950,25025091001,11,881,Census Tract 910.01,293.1334538
1950,25025091100,14,1788,Census Tract 911,104.2888494
1950,25025091200,22,1145,Census Tract 912,79.96626671
1950,25025091300,13,1096,Census Tract 913,64.87998896
1950,25025091400,9,1222,Census Tract 914,80.31419109
1950,25025091500,8,1523,Census Tract 915,99.87184071
1950,25025091600,9,1207,Census Tract 916,77.38302705
1950,25025091700,13,1118,Census Tract 917,71.38009602
1950,25025091800,24,1483,Census Tract 918,106.7658338
1950,25025091900,23,1436,Census Tract 919,119.1005931
1950,25025092000,14,1831,Census Tract 920,121.0171424
1950,25025092101,21,2522,Census Tract 921.01,322.7460685
1950,25025092200,10,1107,Census Tract 922,143.9453094
1950,25025092300,10,1181,Census Tract 923,84.7507211
1950,25025092400,19,2200,Census Tract 924,146.9006898
1950,25025100100,18,2165,Census Tract 1001,256.1464732
1950,25025100200,8,1307,Census Tract 1002,86.64527806
1950,25025100300,11,1374,Census Tract 1003,121.5454537
1950,25025100400,15,1568,Census Tract 1004,154.7497451
1950,25025100500,19,2200,Census Tract 1005,211.9462394
1950,25025100601,25,1815,Census Tract 1006.01,136.5469743
1950,25025100603,10,697,Census Tract 1006.03,215.5984569
1950,25025100700,12,1545,Census Tract 1007,299.2730341
1950,25025100800,22,1694,Census Tract 1008,431.633549
1950,25025100900,12,1123,Census Tract 1009,235.586317
1950,25025101001,15,1084,Census Tract 1010.01,321.7638246
1950,25025101002,14,1000,Census Tract 1010.02,287.860472
1950,25025101101,7,1231,Census Tract 1011.01,145.1907206
1950,25025101102,9,1699,Census Tract 1011.02,138.6735632
1950,25025110104,7,605,Census Tract 1101.04,74.61075178
1950,25025110105,7,689,Census Tract 1101.05,86.01095855
1950,25025110106,4,399,Census Tract 1101.06,52.55041885
1950,25025110201,8,395,Census Tract 1102.01,86.04407067
1950,25025110301,7,679,Census Tract 1103.01,202.1151518
1950,25025110401,8,960,Census Tract 1104.01,129.2262303
1950,25025110403,9,1121,Census Tract 1104.03,232.9872626
1950,25025110501,10,1219,Census Tract 1105.01,160.084009
1950,25025110502,12,1339,Census Tract 1105.02,169.0942125
1950,25025110601,11,772,Census Tract 1106.01,347.5482827
1950,25025110607,24,1752,Census Tract 1106.07,277.7533677
1950,25025120103,6,440,Census Tract 1201.03,84.0617913
1950,25025120104,8,658,Census Tract 1201.04,100.2753638
1950,25025120105,9,708,Census Tract 1201.05,454.6160792
1950,25025120201,7,1370,Census Tract 1202.01,176.2276507
1950,25025120301,37,1948,Census Tract 1203.01,162.4997112
1950,25025120400,34,2383,Census Tract 1204,247.0673272
1950,25025120500,17,1056,Census Tract 1205,52.80790265
1950,25025120600,12,1073,Census Tract 1206,63.57897913
1950,25025120700,12,676,Census Tract 1207,76.75043727
1950,25025130101,29,1503,Census Tract 1301.01,659.3418994
1950,25025130200,26,1590,Census Tract 1302,334.2485769
1950,25025130300,21,1446,Census Tract 1303,356.440617
1950,25025130402,12,820,Census Tract 1304.02,460.5730487
1950,25025130404,6,409,Census Tract 1304.04,395.7491526
1950,25025130406,11,725,Census Tract 1304.06,260.0299813
1950,25025140102,11,721,Census Tract 1401.02,515.8693025
1950,25025140105,9,602,Census Tract 1401.05,249.3945657
1950,25025140106,6,389,Census Tract 1401.06,68.90212325
1950,25025140107,7,443,Census Tract 1401.07,155.0240321
1950,25025140201,13,486,Census Tract 1402.01,326.7563417
1950,25025140202,35,1284,Census Tract 1402.02,380.1960928
1950,25025140300,16,1679,Census Tract 1403,382.7363361
1950,25025140400,14,1517,Census Tract 1404,463.2020028
1950,25025980101,,,Census Tract 9801.01,808.1126827
1950,25025980300,,,Census Tract 9803,514.2996891
1950,25025980700,,,Census Tract 9807,713.8738563
1950,25025980900,,,Census Tract 9809,414.4518176
1950,25025981000,,,Census Tract 9810,280.26297
1950,25025981100,,,Census Tract 9811,617.6794378
1950,25025981201,,,Census Tract 9812.01,197.576073
1950,25025981202,,,Census Tract 9812.02,419.2026657
1950,25025981300,,,Census Tract 9813,1726.433871
1950,25025981501,,,Census Tract 9815.01,221.8378678
1950,25025981502,,,Census Tract 9815.02,309.423876
1950,25025981600,,,Census Tract 9816,145.0461639
1950,25025981700,,,Census Tract 9817,77.53302002
1950,25025981800,,,Census Tract 9818,176.6405638
1950,25025981900,,,Census Tract 9819,57.78905293
1960,25025000101,14,616,Census Tract 1.01,61.75756536
1960,25025000102,16,725,Census Tract 1.02,263.7689329
1960,25025000201,37,1354,Census Tract 2.01,148.0722164
1960,25025000202,38,1403,Census Tract 2.02,148.6674933
1960,25025000301,14,786,Census Tract 3.01,141.2036752
1960,25025000302,13,779,Census Tract 3.02,145.7869859
1960,25025000401,46,1825,Census Tract 4.01,106.5127978
1960,25025000402,28,1129,Census Tract 4.02,199.3572086
1960,25025000502,57,1881,Census Tract 5.02,209.4722203
1960,25025000503,25,808,Census Tract 5.03,34.58165682
1960,25025000505,22,709,Census Tract 5.05,35.67855761
1960,25025000506,29,947,Census Tract 5.06,46.67968919
1960,25025000601,40,1210,Census Tract 6.01,122.3828939
1960,25025000603,20,617,Census Tract 6.03,77.21721934
1960,25025000604,33,1007,Census Tract 6.04,70.93505923
1960,25025000701,86,1785,Census Tract 7.01,56.94296411
1960,25025000703,46,969,Census Tract 7.03,43.98500501
1960,25025000704,94,1959,Census Tract 7.04,59.25068126
1960,25025000804,39,665,Census Tract 8.04,150.1402414
1960,25025000805,49,822,Census Tract 8.05,91.39909139
1960,25025000806,23,387,Census Tract 8.06,350.1935458
1960,25025000807,21,353,Census Tract 8.07,54.01575376
1960,25025010103,47,577,Census Tract 101.03,71.19229593
1960,25025010104,70,866,Census Tract 101.04,69.60489096
1960,25025010204,104,1633,Census Tract 102.04,62.61897472
1960,25025010205,81,1269,Census Tract 102.05,45.16419189
1960,25025010206,60,939,Census Tract 102.06,45.04236893
1960,25025010300,47,1069,Census Tract 103,125.3338263
1960,25025010403,66,1106,Census Tract 104.03,21.88241706
1960,25025010404,86,1450,Census Tract 104.04,33.83095067
1960,25025010405,111,1898,Census Tract 104.05,90.16727107
1960,25025010408,47,731,Census Tract 104.08,10.71967855
1960,25025010500,87,1430,Census Tract 105,47.75706866
1960,25025010600,107,1540,Census Tract 106,83.93626177
1960,25025010701,100,1363,Census Tract 107.01,49.92047627
1960,25025010702,96,1308,Census Tract 107.02,74.17510499
1960,25025010801,120,1518,Census Tract 108.01,32.62754746
1960,25025010802,126,1582,Census Tract 108.02,38.75279566
1960,25025020101,210,2671,Census Tract 201.01,54.20874306
1960,25025020200,160,1898,Census Tract 202,26.7607715
1960,25025020301,22,342,Census Tract 203.01,64.93608188
1960,25025020302,118,1529,Census Tract 203.02,18.97423382
1960,25025020304,10,136,Census Tract 203.04,35.843624
1960,25025020305,17,265,Census Tract 203.05,73.58131076
1960,25025030100,93,1139,Census Tract 301,19.11211862
1960,25025030200,37,721,Census Tract 302,14.39660663
1960,25025030301,7,51,Census Tract 303.01,38.10117877
1960,25025030302,134,1154,Census Tract 303.02,117.9651438
1960,25025030400,117,1304,Census Tract 304,40.81439586
1960,25025030500,90,870,Census Tract 305,47.2539621
1960,25025040100,95,874,Census Tract 401,65.26324941
1960,25025040200,43,737,Census Tract 402,34.91500198
1960,25025040300,116,1721,Census Tract 403,69.09214729
1960,25025040401,110,992,Census Tract 404.01,107.0962136
1960,25025040600,97,1107,Census Tract 406,355.1109429
1960,25025040801,4,548,Census Tract 408.01,234.861804
1960,25025050101,61,1311,Census Tract 501.01,74.0747802
1960,25025050200,86,1648,Census Tract 502,60.11357326
1960,25025050300,47,649,Census Tract 503,87.80444941
1960,25025050400,64,771,Census Tract 504,32.61321535
1960,25025050500,51,727,Census Tract 505,67.27246326
1960,25025050600,79,755,Census Tract 506,42.46604823
1960,25025050700,84,1542,Census Tract 507,66.20818038
1960,25025050901,60,1511,Census Tract 509.01,152.1914631
1960,25025051000,28,1199,Census Tract 510,257.7852761
1960,25025051101,36,2008,Census Tract 511.01,286.493238
1960,25025051200,99,1172,Census Tract 512,106.1100161
1960,25025060101,42,1291,Census Tract 601.01,73.05003419
1960,25025060200,47,972,Census Tract 602,42.10305042
1960,25025060301,41,1424,Census Tract 603.01,67.34091145
1960,25025060400,115,2073,Census Tract 604,98.66398961
1960,25025060501,138,1598,Census Tract 605.01,101.743664
1960,25025060601,53,339,Census Tract 606.01,34.67679239
1960,25025060602,4,24,Census Tract 606.02,106.7774477
1960,25025060603,2,15,Census Tract 606.03,98.40477606
1960,25025060604,8,48,Census Tract 606.04,102.8741711
1960,25025060700,18,946,Census Tract 607,31.68558175
1960,25025060800,213,1676,Census Tract 608,84.76035821
1960,25025061000,87,1353,Census Tract 610,39.43258256
1960,25025061101,19,957,Census Tract 611.01,40.84207166
1960,25025061201,53,696,Census Tract 612.01,138.8764368
1960,25025061202,,,Census Tract 612.02,94.10020032
1960,25025061203,33,218,Census Tract 612.03,87.15703331
1960,25025061204,6,42,Census Tract 612.04,101.865734
1960,25025070102,15,169,Census Tract 701.02,34.3417175
1960,25025070103,1,9,Census Tract 701.03,26.58755062
1960,25025070104,6,64,Census Tract 701.04,188.2443854
1960,25025070201,73,426,Census Tract 702.01,35.5908352
1960,25025070202,102,965,Census Tract 702.02,44.11868902
1960,25025070301,163,1592,Census Tract 703.01,35.41786143
1960,25025070302,107,981,Census Tract 703.02,47.76645866
1960,25025070402,242,800,Census Tract 704.02,61.08197925
1960,25025070501,333,1455,Census Tract 705.01,30.36010848
1960,25025070502,517,2379,Census Tract 705.02,43.09937932
1960,25025070600,468,2178,Census Tract 706,32.87391153
1960,25025070700,121,1190,Census Tract 707,40.20330425
1960,25025070801,80,507,Census Tract 708.01,15.13149803
1960,25025070802,223,1418,Census Tract 708.02,32.11208564
1960,25025070901,62,596,Census Tract 709.01,14.25575656
1960,25025070902,105,1006,Census Tract 709.02,27.39731496
1960,25025071101,352,1555,Census Tract 711.01,88.71849221
1960,25025071201,222,936,Census Tract 712.01,101.8758654
1960,25025080100,156,970,Census Tract 801,253.6941994
1960,25025080300,95,1263,Census Tract 803,66.43008102
1960,25025080401,281,1438,Census Tract 804.01,108.8024763
1960,25025080500,303,1398,Census Tract 805,60.31249309
1960,25025080601,246,1125,Census Tract 806.01,138.7904441
1960,25025080801,69,1697,Census Tract 808.01,90.16628264
1960,25025080900,179,1268,Census Tract 809,63.3805535
1960,25025081001,95,1663,Census Tract 810.01,138.3056233
1960,25025081101,22,326,Census Tract 811.01,29.10481315
1960,25025081102,46,702,Census Tract 811.02,93.1261109
1960,25025081200,59,1626,Census Tract 812,66.53584212
1960,25025081301,58,510,Census Tract 813.01,58.2328542
1960,25025081302,80,712,Census Tract 813.02,85.17252999
1960,25025081400,218,1655,Census Tract 814,153.3239471
1960,25025081500,130,1180,Census Tract 815,83.09981005
1960,25025081700,294,2258,Census Tract 817,156.6339237
1960,25025081800,124,1458,Census Tract 818,92.39813845
1960,25025081900,121,1954,Census Tract 819,107.0907773
1960,25025082000,75,1392,Census Tract 820,96.90385798
1960,25025082100,99,2103,Census Tract 821,91.57157095
1960,25025090100,93,2052,Census Tract 901,110.4472097
1960,25025090200,48,890,Census Tract 902,67.62557685
1960,25025090300,138,1469,Census Tract 903,93.99740448
1960,25025090400,167,1876,Census Tract 904,105.0541348
1960,25025090600,192,1141,Census Tract 906,74.5430449
1960,25025090700,57,1807,Census Tract 907,265.1601362
1960,25025090901,61,1086,Census Tract 909.01,289.9065046
1960,25025091001,82,1446,Census Tract 910.01,293.1334538
1960,25025091100,30,1790,Census Tract 911,104.2888494
1960,25025091200,27,1159,Census Tract 912,79.96626671
1960,25025091300,73,969,Census Tract 913,64.87998896
1960,25025091400,65,1202,Census Tract 914,80.31419109
1960,25025091500,49,1541,Census Tract 915,99.87184071
1960,25025091600,80,1153,Census Tract 916,77.38302705
1960,25025091700,20,1113,Census Tract 917,71.38009602
1960,25025091800,53,1431,Census Tract 918,106.7658338
1960,25025091900,57,1438,Census Tract 919,119.1005931
1960,25025092000,48,1798,Census Tract 920,121.0171424
1960,25025092101,101,2264,Census Tract 921.01,322.7460685
1960,25025092200,21,1223,Census Tract 922,143.9453094
1960,25025092300,35,1194,Census Tract 923,84.7507211
1960,25025092400,84,2526,Census Tract 924,146.9006898
1960,25025100100,43,2353,Census Tract 1001,256.1464732
1960,25025100200,31,1285,Census Tract 1002,86.64527806
1960,25025100300,55,1364,Census Tract 1003,121.5454537
1960,25025100400,24,1655,Census Tract 1004,154.7497451
1960,25025100500,72,2157,Census Tract 1005,211.9462394
1960,25025100601,44,1879,Census Tract 1006.01,136.5469743
1960,25025100603,17,721,Census Tract 1006.03,215.5984569
1960,25025100700,22,1595,Census Tract 1007,299.2730341
1960,25025100800,42,1738,Census Tract 1008,431.633549
1960,25025100900,23,1266,Census Tract 1009,235.586317
1960,25025101001,27,1405,Census Tract 1010.01,321.7638246
1960,25025101002,25,1280,Census Tract 1010.02,287.860472
1960,25025101101,26,1265,Census Tract 1011.01,145.1907206
1960,25025101102,34,1726,Census Tract 1011.02,138.6735632
1960,25025110104,19,722,Census Tract 1101.04,74.61075178
1960,25025110105,22,821,Census Tract 1101.05,86.01095855
1960,25025110106,13,478,Census Tract 1101.06,52.55041885
1960,25025110201,11,405,Census Tract 1102.01,86.04407067
1960,25025110301,12,741,Census Tract 1103.01,202.1151518
1960,25025110401,15,1036,Census Tract 1104.01,129.2262303
1960,25025110403,17,1208,Census Tract 1104.03,232.9872626
1960,25025110501,22,1250,Census Tract 1105.01,160.084009
1960,25025110502,25,1373,Census Tract 1105.02,169.0942125
1960,25025110601,8,862,Census Tract 1106.01,347.5482827
1960,25025110607,19,1955,Census Tract 1106.07,277.7533677
1960,25025120103,10,529,Census Tract 1201.03,84.0617913
1960,25025120104,15,792,Census Tract 1201.04,100.2753638
1960,25025120105,16,851,Census Tract 1201.05,454.6160792
1960,25025120201,51,1261,Census Tract 1202.01,176.2276507
1960,25025120301,89,1863,Census Tract 1203.01,162.4997112
1960,25025120400,99,2319,Census Tract 1204,247.0673272
1960,25025120500,60,929,Census Tract 1205,52.80790265
1960,25025120600,23,1044,Census Tract 1206,63.57897913
1960,25025120700,15,702,Census Tract 1207,76.75043727
1960,25025130101,25,1792,Census Tract 1301.01,659.3418994
1960,25025130200,24,1728,Census Tract 1302,334.2485769
1960,25025130300,15,1586,Census Tract 1303,356.440617
1960,25025130402,27,1077,Census Tract 1304.02,460.5730487
1960,25025130404,14,542,Census Tract 1304.04,395.7491526
1960,25025130406,28,957,Census Tract 1304.06,260.0299813
1960,25025140102,32,944,Census Tract 1401.02,515.8693025
1960,25025140105,26,788,Census Tract 1401.05,249.3945657
1960,25025140106,17,509,Census Tract 1401.06,68.90212325
1960,25025140107,19,581,Census Tract 1401.07,155.0240321
1960,25025140201,15,616,Census Tract 1402.01,326.7563417
1960,25025140202,40,1626,Census Tract 1402.02,380.1960928
1960,25025140300,43,1743,Census Tract 1403,382.7363361
1960,25025140400,35,1809,Census Tract 1404,463.2020028
1960,25025980101,,,Census Tract 9801.01,808.1126827
1960,25025980300,,,Census Tract 9803,514.2996891
1960,25025980700,,,Census Tract 9807,713.8738563
1960,25025980900,,,Census Tract 9809,414.4518176
1960,25025981000,,,Census Tract 9810,280.26297
1960,25025981100,,,Census Tract 9811,617.6794378
1960,25025981201,,,Census Tract 9812.01,197.576073
1960,25025981202,,,Census Tract 9812.02,419.2026657
1960,25025981300,,,Census Tract 9813,1726.433871
1960,25025981501,,,Census Tract 9815.01,221.8378678
1960,25025981502,,,Census Tract 9815.02,309.423876
1960,25025981600,,,Census Tract 9816,145.0461639
1960,25025981700,,,Census Tract 9817,77.53302002
1960,25025981800,,,Census Tract 9818,176.6405638
1960,25025981900,,,Census Tract 9819,57.78905293
1970,25025000101,15,585,Census Tract 1.01,61.75756536
1970,25025000102,17,689,Census Tract 1.02,263.7689329
1970,25025000201,29,1452,Census Tract 2.01,148.0722164
1970,25025000202,30,1506,Census Tract 2.02,148.6674933
1970,25025000301,26,1069,Census Tract 3.01,141.2036752
1970,25025000302,25,1059,Census Tract 3.02,145.7869859
1970,25025000401,34,1930,Census Tract 4.01,106.5127978
1970,25025000402,21,1195,Census Tract 4.02,199.3572086
1970,25025000502,53,1728,Census Tract 5.02,209.4722203
1970,25025000503,23,743,Census Tract 5.03,34.58165682
1970,25025000505,20,651,Census Tract 5.05,35.67855761
1970,25025000506,27,869,Census Tract 5.06,46.67968919
1970,25025000601,38,1483,Census Tract 6.01,122.3828939
1970,25025000603,20,754,Census Tract 6.03,77.21721934
1970,25025000604,32,1231,Census Tract 6.04,70.93505923
1970,25025000701,95,1982,Census Tract 7.01,56.94296411
1970,25025000703,51,1075,Census Tract 7.03,43.98500501
1970,25025000704,104,2174,Census Tract 7.04,59.25068126
1970,25025000804,36,708,Census Tract 8.04,150.1402414
1970,25025000805,44,874,Census Tract 8.05,91.39909139
1970,25025000806,21,412,Census Tract 8.06,350.1935458
1970,25025000807,19,377,Census Tract 8.07,54.01575376
1970,25025010103,69,856,Census Tract 101.03,71.19229593
1970,25025010104,102,1279,Census Tract 101.04,69.60489096
1970,25025010204,72,1617,Census Tract 102.04,62.61897472
1970,25025010205,56,1257,Census Tract 102.05,45.16419189
1970,25025010206,41,930,Census Tract 102.06,45.04236893
1970,25025010300,104,815,Census Tract 103,125.3338263
1970,25025010403,122,1028,Census Tract 104.03,21.88241706
1970,25025010404,161,1347,Census Tract 104.04,33.83095067
1970,25025010405,209,1755,Census Tract 104.05,90.16727107
1970,25025010408,32,723,Census Tract 104.08,10.71967855
1970,25025010500,93,1145,Census Tract 105,47.75706866
1970,25025010600,104,1162,Census Tract 106,83.93626177
1970,25025010701,150,1911,Census Tract 107.01,49.92047627
1970,25025010702,145,1836,Census Tract 107.02,74.17510499
1970,25025010801,142,1543,Census Tract 108.01,32.62754746
1970,25025010802,148,1609,Census Tract 108.02,38.75279566
1970,25025020101,218,3186,Census Tract 201.01,54.20874306
1970,25025020200,146,2281,Census Tract 202,26.7607715
1970,25025020301,150,994,Census Tract 203.01,64.93608188
1970,25025020302,96,618,Census Tract 203.02,18.97423382
1970,25025020304,9,57,Census Tract 203.04,35.843624
1970,25025020305,118,756,Census Tract 203.05,73.58131076
1970,25025030100,80,1194,Census Tract 301,19.11211862
1970,25025030200,41,714,Census Tract 302,14.39660663
1970,25025030301,12,188,Census Tract 303.01,38.10117877
1970,25025030302,12,200,Census Tract 303.02,117.9651438
1970,25025030400,80,1442,Census Tract 304,40.81439586
1970,25025030500,64,700,Census Tract 305,47.2539621
1970,25025040100,48,584,Census Tract 401,65.26324941
1970,25025040200,34,676,Census Tract 402,34.91500198
1970,25025040300,88,1627,Census Tract 403,69.09214729
1970,25025040401,59,604,Census Tract 404.01,107.0962136
1970,25025040600,61,795,Census Tract 406,355.1109429
1970,25025040801,11,532,Census Tract 408.01,234.861804
1970,25025050101,64,1245,Census Tract 501.01,74.0747802
1970,25025050200,161,1499,Census Tract 502,60.11357326
1970,25025050300,49,600,Census Tract 503,87.80444941
1970,25025050400,104,704,Census Tract 504,32.61321535
1970,25025050500,60,597,Census Tract 505,67.27246326
1970,25025050600,85,596,Census Tract 506,42.46604823
1970,25025050700,94,1462,Census Tract 507,66.20818038
1970,25025050901,60,1382,Census Tract 509.01,152.1914631
1970,25025051000,34,1613,Census Tract 510,257.7852761
1970,25025051101,45,2144,Census Tract 511.01,286.493238
1970,25025051200,100,1011,Census Tract 512,106.1100161
1970,25025060101,43,1439,Census Tract 601.01,73.05003419
1970,25025060200,42,912,Census Tract 602,42.10305042
1970,25025060301,63,1372,Census Tract 603.01,67.34091145
1970,25025060400,114,2007,Census Tract 604,98.66398961
1970,25025060501,169,1611,Census Tract 605.01,101.743664
1970,25025060601,67,290,Census Tract 606.01,34.67679239
1970,25025060602,4,21,Census Tract 606.02,106.7774477
1970,25025060603,3,12,Census Tract 606.03,98.40477606
1970,25025060604,10,41,Census Tract 606.04,102.8741711
1970,25025060700,36,1055,Census Tract 607,31.68558175
1970,25025060800,189,1378,Census Tract 608,84.76035821
1970,25025061000,61,1319,Census Tract 610,39.43258256
1970,25025061101,9,837,Census Tract 611.01,40.84207166
1970,25025061201,51,862,Census Tract 612.01,138.8764368
1970,25025061202,,,Census Tract 612.02,94.10020032
1970,25025061203,11,173,Census Tract 612.03,87.15703331
1970,25025061204,2,34,Census Tract 612.04,101.865734
1970,25025070102,58,317,Census Tract 701.02,34.3417175
1970,25025070103,4,21,Census Tract 701.03,26.58755062
1970,25025070104,22,120,Census Tract 701.04,188.2443854
1970,25025070201,22,189,Census Tract 702.01,35.5908352
