"YEAR","GEOID","NAME","num_home_purchase","num_home_refi","num_home_improv","vol_home_purchase","vol_home_refi","vol_home_improv"
2008,"25025140202","Census Tract 1402.02",44,62,8,15641125,21261708,732647
2008,"25025140300","Census Tract 1403",61,51,11,17606630,23861992,1028968
2008,"25025140400","Census Tract 1404",82,82,16,19156198,21496862,1228781
2008,"25025980300","Census Tract 9803",,,,,,
2008,"25025980700","Census Tract 9807",,,,,,
2008,"25025980900","Census Tract 9809",,,,,,
2008,"25025981000","Census Tract 9810",,,,,,
2008,"25025981100","Census Tract 9811",2,1,0,548676,522469,0
2008,"25025981201","Census Tract 9812.01",,,,,,
2008,"25025981202","Census Tract 9812.02",,,,,,
2008,"25025981300","Census Tract 9813",,,,,,
2008,"25025981501","Census Tract 9815.01",,,,,,
2008,"25025981502","Census Tract 9815.02",,,,,,
2008,"25025981600","Census Tract 9816",,,,,,
2008,"25025981700","Census Tract 9817",,,,,,
2008,"25025981800","Census Tract 9818",,,,,,
2008,"25025981900","Census Tract 9819",,,,,,
2009,"25025000101","Census Tract 1.01",11,20,3,5426345,7620444,245425
2009,"25025000102","Census Tract 1.02",13,24,3,6637965,9321972,300224
2009,"25025000201","Census Tract 2.01",27,72,5,9136901,32396574,1289097
2009,"25025000202","Census Tract 2.02",14,55,0,5764787,21407194,0
2009,"25025000301","Census Tract 3.01",19,42,4,9214656,16069377,687518
2009,"25025000302","Census Tract 3.02",24,68,3,8487578,24104066,1169054
2009,"25025000401","Census Tract 4.01",26,59,2,8675827,19168666,34103
2009,"25025000402","Census Tract 4.02",15,84,1,6077171,34501416,350580
2009,"25025000502","Census Tract 5.02",19,34,2,5305077,26646792,405145
2009,"25025000503","Census Tract 5.03",27,43,1,8078561,13442289,80270
2009,"25025000505","Census Tract 5.05",21,34,1,6353256,10571474,63127
2009,"25025000506","Census Tract 5.06",28,46,1,8632788,14364493,85776
2009,"25025000601","Census Tract 6.01",30,66,1,8491670,27733998,409237
2009,"25025000603","Census Tract 6.03",5,7,0,1784931,1787406,0
2009,"25025000604","Census Tract 6.04",6,8,0,2149202,2152183,0
2009,"25025000701","Census Tract 7.01",27,43,0,9663452,13307027,0
2009,"25025000703","Census Tract 7.03",9,20,0,2703983,6540647,0
2009,"25025000704","Census Tract 7.04",18,39,0,5411189,13089092,0
2009,"25025000804","Census Tract 8.04",14,25,0,5380016,11202342,0
2009,"25025000805","Census Tract 8.05",18,31,1,6699300,13949373,262525
2009,"25025000806","Census Tract 8.06",1,1,0,161512,321656,0
2009,"25025000807","Census Tract 8.07",1,1,0,160421,319482,0
2009,"25025010103","Census Tract 101.03",4,2,0,934425,675241,0
2009,"25025010104","Census Tract 101.04",26,74,3,11626426,34510964,1398227
2009,"25025010204","Census Tract 102.04",10,31,0,3493521,13626232,0
2009,"25025010205","Census Tract 102.05",10,28,1,3269688,23064874,1669324
2009,"25025010206","Census Tract 102.06",6,18,1,2136187,14941542,1078888
2009,"25025010300","Census Tract 103",4,7,0,1575853,1906398,0
2009,"25025010403","Census Tract 104.03",11,17,1,6863911,7482308,232487
2009,"25025010404","Census Tract 104.04",24,37,1,15045279,16400770,509597
2009,"25025010405","Census Tract 104.05",7,10,0,2180080,3288343,0
2009,"25025010408","Census Tract 104.08",5,16,1,1796489,12672703,917189
2009,"25025010500","Census Tract 105",11,45,1,6380007,23602068,673877
2009,"25025010600","Census Tract 106",34,49,1,18063726,37093252,286466
2009,"25025010701","Census Tract 107.01",19,88,1,15315290,53106956,171774
2009,"25025010702","Census Tract 107.02",22,100,1,17523260,60763268,196539
2009,"25025010801","Census Tract 108.01",46,123,2,31356878,71773232,391170
2009,"25025010802","Census Tract 108.02",45,121,2,30863536,70644016,385016
2009,"25025020101","Census Tract 201.01",60,160,1,55863592,124222560,282374
2009,"25025020200","Census Tract 202",55,97,0,33149008,50098236,0
2009,"25025020301","Census Tract 203.01",19,43,0,9596582,19347489,0
2009,"25025020302","Census Tract 203.02",13,29,0,6128261,12621269,0
2009,"25025020304","Census Tract 203.04",1,3,0,671724,1383428,0
2009,"25025020305","Census Tract 203.05",27,60,0,12989948,26753042,0
2009,"25025030100","Census Tract 301",10,45,0,4852188,21495862,0
2009,"25025030200","Census Tract 302",18,36,0,8861348,14995812,0
2009,"25025030301","Census Tract 303.01",10,39,1,5004470,21134498,331309
2009,"25025030302","Census Tract 303.02",12,46,2,5947758,25118120,393757
2009,"25025030400","Census Tract 304",32,113,3,13112117,56033162,2051746
2009,"25025030500","Census Tract 305",44,101,3,48075812,47688400,904414
2009,"25025040100","Census Tract 401",48,135,1,24615612,56530652,777550
2009,"25025040200","Census Tract 402",15,48,1,7315796,23715290,477443
2009,"25025040300","Census Tract 403",111,223,2,50173832,97136520,983533
2009,"25025040401","Census Tract 404.01",41,90,2,18190590,40967364,500633
2009,"25025040600","Census Tract 406",43,141,5,19586088,58696880,1053103
2009,"25025040801","Census Tract 408.01",38,102,1,17488066,41477544,351944
2009,"25025050101","Census Tract 501.01",35,24,3,8120629,7660919,75027
2009,"25025050200","Census Tract 502",28,24,3,7126183,7943293,369677
2009,"25025050300","Census Tract 503",3,3,0,937153,890773,0
2009,"25025050400","Census Tract 504",23,15,3,5236871,4741694,387411
2009,"25025050500","Census Tract 505",18,9,0,3691319,3237066,0
2009,"25025050600","Census Tract 506",4,12,1,763909,4245153,10913
2009,"25025050700","Census Tract 507",27,24,1,5943487,9106890,27282
2009,"25025050901","Census Tract 509.01",18,27,2,4773069,8825880,211439
2009,"25025051000","Census Tract 510",37,25,1,10837963,67550040,13641
2009,"25025051101","Census Tract 511.01",34,52,5,9787588,16702331,626133
2009,"25025051200","Census Tract 512",41,55,1,13401151,17503072,235993
2009,"25025060101","Census Tract 601.01",36,108,3,15853846,42497912,373770
2009,"25025060200","Census Tract 602",49,66,0,21832800,25412260,0
2009,"25025060301","Census Tract 603.01",61,125,2,23331972,49865544,54565
2009,"25025060400","Census Tract 604",84,197,3,31987336,75800264,308292
2009,"25025060501","Census Tract 605.01",95,146,6,38734292,58100756,173244
2009,"25025060601","Census Tract 606.01",60,85,2,23436852,40542252,1674206
2009,"25025060602","Census Tract 606.02",4,5,0,1475385,2552196,0
2009,"25025060604","Census Tract 606.04",17,24,0,6500802,11245417,0
2009,"25025060800","Census Tract 608",110,182,4,41583948,65078248,1128130
2009,"25025061000","Census Tract 610",29,45,3,11446362,18032352,507454
2009,"25025061101","Census Tract 611.01",0,1,0,0,484264,0
2009,"25025061201","Census Tract 612.01",73,130,2,27606444,55420672,10389299
2009,"25025061202","Census Tract 612.02",,,,,,
2009,"25025061203","Census Tract 612.03",19,34,0,7208691,14471638,0
2009,"25025061204","Census Tract 612.04",4,7,0,1432362,2875505,0
2009,"25025070102","Census Tract 701.02",49,90,0,29825854,52793068,0
2009,"25025070104","Census Tract 701.04",20,39,0,12333329,22861595,0
2009,"25025070201","Census Tract 702.01",5,7,0,3325269,4022704,0
2009,"25025070202","Census Tract 702.02",32,56,0,19551671,32593053,0
2009,"25025070301","Census Tract 703.01",46,142,1,29011260,79247272,933710
2009,"25025070302","Census Tract 703.02",33,100,0,20578728,56212936,0
2009,"25025070501","Census Tract 705.01",40,110,2,24985968,54670372,1038518
2009,"25025070502","Census Tract 705.02",72,195,4,44263768,96851032,1839782
2009,"25025070600","Census Tract 706",40,148,2,31145672,91231232,1837475
2009,"25025070700","Census Tract 707",61,100,2,48257240,54830952,238722
2009,"25025070801","Census Tract 708.01",20,51,0,13906777,24674400,0
2009,"25025070802","Census Tract 708.02",52,132,1,35635468,63227004,284550
2009,"25025070901","Census Tract 709.01",19,48,1,8865223,22641470,256880
2009,"25025070902","Census Tract 709.02",39,100,1,18675072,47695476,541132
2009,"25025071101","Census Tract 711.01",53,125,0,24870704,57250908,0
2009,"25025071201","Census Tract 712.01",57,126,1,25419082,58137588,72298
2009,"25025080100","Census Tract 801",14,6,1,3048817,1353211,6821
2009,"25025080300","Census Tract 803",8,6,2,2065283,1214070,154146
2009,"25025080401","Census Tract 804.01",3,17,1,828709,5895077,450161
2009,"25025080500","Census Tract 805",1,8,0,494491,2869418,0
2009,"25025080601","Census Tract 806.01",10,12,0,1938420,3569912,0
2009,"25025080801","Census Tract 808.01",3,4,0,2291438,1100131,0
2009,"25025080900","Census Tract 809",9,22,1,5303713,12043848,58657
2009,"25025081001","Census Tract 810.01",17,37,2,9246031,34547796,356036
2009,"25025081101","Census Tract 811.01",7,11,4,2165247,3402053,128869
2009,"25025081102","Census Tract 811.02",17,26,8,4894093,7689637,291281
2009,"25025081200","Census Tract 812",20,13,1,3279400,4346453,67450
2009,"25025081301","Census Tract 813.01",5,6,0,1521008,2098342,0
2009,"25025081302","Census Tract 813.02",7,8,1,1871568,2581966,18813
2009,"25025081400","Census Tract 814",21,32,2,4487967,11515932,300107
2009,"25025081500","Census Tract 815",11,10,3,2055734,3571276,245542
2009,"25025081700","Census Tract 817",9,15,0,2399494,4571179,0
2009,"25025081800","Census Tract 818",9,13,3,2205788,3912307,811654
2009,"25025081900","Census Tract 819",12,9,1,3859106,2756894,21826
2009,"25025082000","Census Tract 820",5,11,0,1400955,3498977,0
2009,"25025082100","Census Tract 821",10,7,0,3376206,2248076,0
2009,"25025090100","Census Tract 901",29,14,1,7558610,4718504,13641
2009,"25025090200","Census Tract 902",16,7,1,4088279,1684693,13641
2009,"25025090300","Census Tract 903",6,6,1,879860,2681867,238722
2009,"25025090400","Census Tract 904",39,16,1,5723863,4762156,294651
2009,"25025090600","Census Tract 906",11,6,0,2938323,1538732,0
2009,"25025090700","Census Tract 907",31,43,2,8126085,13616683,682062
2009,"25025090901","Census Tract 909.01",1,0,0,34785156,0,0
2009,"25025091001","Census Tract 910.01",34,63,2,11065772,20328172,250999
2009,"25025091100","Census Tract 911",44,57,6,14212805,18838548,1339569
2009,"25025091200","Census Tract 912",20,25,1,6189029,7843712,177336
2009,"25025091300","Census Tract 913",21,11,0,3662672,4333821,0
2009,"25025091400","Census Tract 914",14,11,1,3338011,3089740,34103
2009,"25025091500","Census Tract 915",33,16,2,8293872,4453864,845757
2009,"25025091600","Census Tract 916",12,13,2,3011985,4301082,263276
2009,"25025091700","Census Tract 917",31,22,0,5749782,7068889,0
2009,"25025091800","Census Tract 918",18,13,2,4734874,3619020,973984
2009,"25025091900","Census Tract 919",14,11,2,4228784,3882296,231901
2009,"25025092000","Census Tract 920",35,24,0,8673099,8218846,0
2009,"25025092101","Census Tract 921.01",39,57,1,12244374,19255970,124135
2009,"25025092200","Census Tract 922",21,50,3,6712853,17016080,716165
2009,"25025092300","Census Tract 923",15,17,1,3889117,4807172,129592
2009,"25025092400","Census Tract 924",19,11,2,5032253,4161942,398324
2009,"25025100100","Census Tract 1001",22,11,0,4658483,3451233,0
2009,"25025100200","Census Tract 1002",22,10,1,4734874,2790997,274189
2009,"25025100300","Census Tract 1003",18,29,2,4747151,9622529,39560
2009,"25025100400","Census Tract 1004",31,39,2,8295237,10938908,387411
2009,"25025100500","Census Tract 1005",34,49,2,9299231,17785444,23190
2009,"25025100601","Census Tract 1006.01",53,52,1,11847414,15305468,320569
2009,"25025100603","Census Tract 1006.03",23,45,1,6997955,13092859,102309
2009,"25025100700","Census Tract 1007",45,107,2,14379228,35959664,358764
2009,"25025100800","Census Tract 1008",50,104,7,16602750,35444028,1357303
2009,"25025100900","Census Tract 1009",13,57,5,3232973,17631298,1503264
2009,"25025101001","Census Tract 1010.01",27,34,1,5797526,9688007,8185
2009,"25025101002","Census Tract 1010.02",31,25,6,10128618,7588620,1186788
2009,"25025101101","Census Tract 1011.01",12,23,2,4239481,6717183,284069
2009,"25025101102","Census Tract 1011.02",24,16,1,7128911,5908020,115950
2009,"25025110104","Census Tract 1101.04",17,40,1,6097742,15163823,107559
2009,"25025110105","Census Tract 1101.05",18,41,1,6299770,15835980,102864
2009,"25025110106","Census Tract 1101.06",10,22,1,3426411,8613105,55947
2009,"25025110201","Census Tract 1102.01",18,25,1,3451267,8359306,156406
2009,"25025110301","Census Tract 1103.01",43,53,7,10606027,17100700,1082219
2009,"25025110401","Census Tract 1104.01",30,49,7,10091787,18115562,1345026
2009,"25025110403","Census Tract 1104.03",54,102,8,16994254,33119560,462438
2009,"25025110501","Census Tract 1105.01",12,104,1,4567086,37232392,13641
2009,"25025110502","Census Tract 1105.02",46,101,1,14578390,34172664,304200
2009,"25025110601","Census Tract 1106.01",29,146,4,11148983,57458256,995810
2009,"25025110607","Census Tract 1106.07",69,154,6,26595306,57396784,894332
2009,"25025120103","Census Tract 1201.03",22,84,2,11519653,39357344,559968
2009,"25025120104","Census Tract 1201.04",38,80,3,14345690,28897502,674587
2009,"25025120105","Census Tract 1201.05",33,125,2,17210957,58416324,836185
2009,"25025120201","Census Tract 1202.01",42,75,2,15011538,26716594,494081
2009,"25025120301","Census Tract 1203.01",53,82,1,17807794,28800239,491245
2009,"25025120400","Census Tract 1204",106,220,2,43597392,88931320,133684
2009,"25025120500","Census Tract 1205",28,39,1,9034591,16904220,361493
2009,"25025120600","Census Tract 1206",42,65,3,17930042,27328854,604307
2009,"25025120700","Census Tract 1207",28,57,0,9173686,20048172,0
2009,"25025130101","Census Tract 1301.01",73,245,10,28518370,92819072,1938420
2009,"25025130200","Census Tract 1302",45,175,11,21737312,70864864,2265809
2009,"25025130300","Census Tract 1303",50,215,6,22718116,87408952,1837475
2009,"25025130402","Census Tract 1304.02",51,150,15,18406122,51765768,1842931
2009,"25025130404","Census Tract 1304.04",28,48,3,8601646,15690873,517156
2009,"25025130406","Census Tract 1304.06",51,90,5,16038521,29257004,964282
2009,"25025140102","Census Tract 1401.02",56,74,0,16886488,22475302,0
2009,"25025140105","Census Tract 1401.05",24,57,3,7003494,18507571,502476
2009,"25025140106","Census Tract 1401.06",17,26,1,4894084,8270811,79584
2009,"25025140107","Census Tract 1401.07",18,27,1,5143056,8691564,83632
2009,"25025140201","Census Tract 1402.01",26,24,1,8030597,7869630,20462
2009,"25025140202","Census Tract 1402.02",42,103,12,13308391,33830268,1733801
2009,"25025140300","Census Tract 1403",53,67,6,13738090,20815164,589301
2009,"25025140400","Census Tract 1404",53,87,12,12639970,24536494,1003995
2009,"25025980300","Census Tract 9803",,,,,,
2009,"25025980700","Census Tract 9807",,,,,,
2009,"25025980900","Census Tract 9809",,,,,,
2009,"25025981000","Census Tract 9810",,,,,,
2009,"25025981100","Census Tract 9811",1,3,0,465067,1169057,0
2009,"25025981201","Census Tract 9812.01",,,,,,
2009,"25025981202","Census Tract 9812.02",,,,,,
2009,"25025981300","Census Tract 9813",,,,,,
2009,"25025981501","Census Tract 9815.01",,,,,,
2009,"25025981502","Census Tract 9815.02",,,,,,
2009,"25025981600","Census Tract 9816",,,,,,
2009,"25025981700","Census Tract 9817",,,,,,
2009,"25025981800","Census Tract 9818",,,,,,
2009,"25025981900","Census Tract 9819",,,,,,
2010,"25025000101","Census Tract 1.01",11,25,2,5627928,10172285,353745
2010,"25025000102","Census Tract 1.02",14,31,2,6884557,12443599,432731
2010,"25025000201","Census Tract 2.01",21,62,1,7828524,27180398,67105
2010,"25025000202","Census Tract 2.02",13,68,2,5885150,28154770,24158
2010,"25025000301","Census Tract 3.01",18,69,1,7604392,29174772,20132
2010,"25025000302","Census Tract 3.02",27,97,3,10073873,38425932,872371
2010,"25025000401","Census Tract 4.01",18,68,1,6166993,26746896,140921
2010,"25025000402","Census Tract 4.02",34,66,1,14343122,26584502,483159
2010,"25025000502","Census Tract 5.02",24,41,0,8688816,22245462,0
2010,"25025000503","Census Tract 5.03",21,37,0,5489176,10892797,0
2010,"25025000505","Census Tract 5.05",17,29,0,4316876,8566467,0
2010,"25025000506","Census Tract 5.06",22,40,0,5865760,11640094,0
2010,"25025000601","Census Tract 6.01",20,51,4,7841945,22045488,591870
2010,"25025000603","Census Tract 6.03",6,10,0,1916271,5221489,0
2010,"25025000604","Census Tract 6.04",8,13,1,2307347,6287099,169367
2010,"25025000701","Census Tract 7.01",27,45,2,7560102,22723252,544896
2010,"25025000703","Census Tract 7.03",8,15,0,2709090,8583851,0
2010,"25025000704","Census Tract 7.04",17,30,1,5421409,17177936,35797
2010,"25025000804","Census Tract 8.04",16,25,1,6303413,11851252,229541
2010,"25025000805","Census Tract 8.05",21,32,1,7849131,14757409,285829
2010,"25025010103","Census Tract 101.03",2,1,1,528791,134211,181185
2010,"25025010104","Census Tract 101.04",19,73,1,9951741,31524806,559660
2010,"25025010204","Census Tract 102.04",35,27,0,16001969,13874726,0
2010,"25025010205","Census Tract 102.05",10,19,0,4808573,7486387,0
2010,"25025010206","Census Tract 102.06",6,12,0,3144008,4864438,0
2010,"25025010300","Census Tract 103",4,5,0,1338657,1342438,0
2010,"25025010403","Census Tract 104.03",6,19,0,1906824,31093204,0
2010,"25025010404","Census Tract 104.04",12,42,0,4179643,68154432,0
2010,"25025010405","Census Tract 104.05",5,8,0,3435820,2463644,0
2010,"25025010408","Census Tract 104.08",5,10,0,2642010,4113300,0
2010,"25025010500","Census Tract 105",16,37,2,11599851,19192164,642870
2010,"25025010600","Census Tract 106",41,51,2,45776664,31722096,6397835
2010,"25025010701","Census Tract 107.01",27,62,1,27930466,41663476,297319
2010,"25025010702","Census Tract 107.02",31,70,2,31957138,47670004,340183
2010,"25025010801","Census Tract 108.01",55,115,5,45984060,78803152,8529770
2010,"25025010802","Census Tract 108.02",55,113,5,45260588,77563336,8395570
2010,"25025020101","Census Tract 201.01",62,136,4,52791872,107509664,1728637
2010,"25025020200","Census Tract 202",39,84,1,25833556,49216272,611399
2010,"25025020301","Census Tract 203.01",14,38,0,6215143,16598038,0
2010,"25025020302","Census Tract 203.02",9,25,0,3899476,10728445,0
2010,"25025020304","Census Tract 203.04",1,3,0,427425,1175954,0
2010,"25025020305","Census Tract 203.05",19,53,0,8265639,22740862,0
